AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,LocationID,BankName,BankFDICNumber,BankNCUANumber,BankStreet,BankCity,BankState,BankZip,GrossApproval,SBAGuaranteedApproval,ApprovalDate,ApprovalFY,FirstDisbursementDate,ProcessingMethod,Subprogram,InitialInterestRate,FixedorVariableInterestRate,TerminMonths,NAICSCode,NAICSDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidinFullDate,ChargeoffDate,GrossChargeoffAmount,RevolverStatus,JobsSupported,CollateralInd,SoldSecondMarketInd
9/30/2025, 7A,HANDS ON HEALTH CARE,418 TOD AVENUE,WARREN,OH,44485,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,549000.0,411750.0,12/2/1997,1998,12/26/1997,Preferred Lenders Program,Guaranty,,,168,621310.0,Offices of Chiropractors,,,TRUMBULL,OH,CLEVELAND DISTRICT OFFICE ,13.0,INDIVIDUAL,,PIF,11/30/2011,,0.0,0,0,N,Y
9/30/2025, 7A,DESERT MOON SCREENPRINTS,1740 38TH STREET,BOULDER,CO,80301,53803,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,100000.0,80000.0,3/4/1997,1997,6/30/1997,Low Documentation Program,Guaranty,,,60,,,,,BOULDER,CO,COLORADO DISTRICT OFFICE ,2.0,CORPORATION,,PIF,5/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,EVERYTHING ENGRAVED,3895 LAKE EMMA ROAD,LAKE MARY,FL,32756,123840,Banco Popular de Puerto Rico,34968.0,,"Popular Center, 209, Avenida L",San Juan,PR,917,39000.0,31200.0,9/18/1997,1997,10/31/1997,Low Documentation Program,Guaranty,,,84,,,,,LAKE,FL,NORTH FLORIDA DISTRICT OFFICE ,6.0,CORPORATION,,PIF,5/31/2005,,0.0,0,0,,
9/30/2025, 7A,MICROMAGIC CO. INC.,2626 HOMCREST AVE. APT. 5R,BROOKLYN,NY,11235,49274,"Citibank, N.A.",7213.0,,5800 S. Corporate Place,Sioux Falls,SD,57108,15000.0,7500.0,10/28/1997,1998,,SBA Express Program,FA$TRK (Small Loan Express),,,60,,,,,KINGS,NY,NEW YORK DISTRICT OFFICE ,8.0,CORPORATION,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,SUMMIT EXPRESS MART INC.,2067 RIVER ROAD,NIAGARA FALLS,NY,14304,9551,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,75000.0,67500.0,12/13/1991,1992,4/30/1992,Certified Lenders Program,Guaranty,,,84,,,,,NIAGARA,NY,BUFFALO DISTRICT OFFICE ,26.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,GREENFIELD CHURRASCARIA INC,450 HACKENSACK AVE.,HACKENSACK,NJ,7601,123625,Popular Bank,34967.0,,11 W 51st St,NEW YORK CITY,NY,10019,200000.0,150000.0,1/28/1997,1997,5/31/1997,Preferred Lenders Program,Guaranty,,,84,,,,,BERGEN,NJ,NEW JERSEY DISTRICT OFFICE ,5.0,CORPORATION,,PIF,5/31/2005,,0.0,0,0,,
9/30/2025, 7A,TRIANGLE C.P. COMPANY,2318 S.W. 26TH,OKLAHOMA CITY,OK,73108,112722,BancFirst,27476.0,,"100 N Broadway Ave, Ste 200",Oklahoma City,OK,73126,55000.0,44000.0,11/12/1996,1997,12/31/1996,Low Documentation Program,Guaranty,,,60,213112.0,Support Activities for Oil and Gas Operations,,,OKLAHOMA,OK,OKLAHOMA DISTRICT OFFICE ,5.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,MONTEHIEDRA MEMORIAL,#65 SAN SALVADOR STREET,MAYAGUEZ,PR,680,119497,FirstBank Puerto Rico,30387.0,,"1519 Ave Ponce de Le<ac,o>n",SANTURCE,PR,909,250000.0,187500.0,10/21/1996,1997,4/30/1997,Preferred Lenders Program,Guaranty,,,180,,,,,MAYAGUEZ,PR,PUERTO RICO AND USVI DISTRICT OFFICE ,0.0,INDIVIDUAL,,PIF,5/31/2005,,0.0,0,0,,
9/30/2025, 7A,SIMMONS AND COMPANY,1705 W. COLLEGE,BOZEMAN,MT,59715,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,300000.0,225000.0,11/29/1995,1996,1/31/1996,Preferred Lenders Program,Guaranty,,,180,541213.0,Tax Preparation Services,,,GALLATIN,MT,MONTANA DISTRICT OFFICE ,0.0,INDIVIDUAL,,PIF,5/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,GREEN ACRES NURSERY,1876 EAST HIGHWAY 18,BLYTHEVILLE,AR,72315,4860,Cross Bank,13821.0,,399 Merriman Ave East,Wynne,AR,72396,65000.0,52000.0,3/6/1998,1998,5/31/1998,7a General,Guaranty,,,59,,,,,MISSISSIPPI,AR,ARKANSAS DISTRICT OFFICE ,1.0,        ,,CHGOFF,,9/15/2000,37306.22,0,5,N,
9/30/2025, 7A,FOREST LAND CORP.,102 MIDDLETOWN AVENUE,NORTH HAVEN,CT,6473,323499,Independence Bank,57379.0,,1370 S County Trl,EAST GREENWICH,RI,2818,217600.0,163200.0,8/25/1999,1999,,7a General,Guaranty,,,228,,,,,NEW HAVEN,CT,CONNECTICUT DISTRICT OFFICE ,3.0,CORPORATION,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,ELLETT PAINTING & DRYWALL,3343 GIFFORD,ARMSTRONG,IL,61832,22283,Prospect Bank,3722.0,,177 W Wood St,PARIS,IL,61944,32000.0,25600.0,3/11/1997,1997,7/31/1997,Low Documentation Program,Guaranty,,,51,235420.0,"Drywall, Plastering, Acoustical, and Insulation Contractors",,,VERMILION,IL,SPRINGFIELD BRANCH OFFICE ,15.0,INDIVIDUAL,,CHGOFF,,9/15/2003,25890.13,0,0,N,
9/30/2025, 7A,MANUEL  A TORRES MD,2911 MEDICAL ARTS STREET  SU,AUSTIN,TX,78705,9551,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,15300.0,7650.0,3/1/1999,1999,6/30/1999,SBA Express Program,FA$TRK (Small Loan Express),,,60,,,,,TRAVIS,TX,SAN ANTONIO DISTRICT OFFICE ,10.0,INDIVIDUAL,,PIF,5/31/2005,,0.0,0,3,,
9/30/2025, 7A,DANA DESIGN LTD,1950 NORTH 19TH AVE,BOZEMAN,MT,59715,87893,Glacier Bank,30788.0,,202 Main St,KALISPELL,MT,59901,762000.0,624840.0,3/18/1994,1994,4/30/1994,Certified Lenders Program,Guaranty,,,96,316991.0,Luggage Manufacturing,,,GALLATIN,MT,MONTANA DISTRICT OFFICE ,0.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,AGRITRONICS CORPORATION,106 SOUTH RAILROAD,ELKHART,IA,50073,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,22000.0,18700.0,12/16/1994,1995,1/31/1995,7a General,Guaranty,,,123,,,,,POLK,IA,DES MOINES DISTRICT OFFICE ,3.0,CORPORATION,,PIF,5/31/2005,,0.0,0,0,,
9/30/2025, 7A,The Wellness Institute,3716 274TH AVENUE,ISSAQUAH,WA,98027,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,375000.0,262500.0,2/9/1994,1994,4/30/1995,Preferred Lenders Program,Guaranty,,,303,,,,,KING,WA,SEATTLE DISTRICT OFFICE ,8.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,COMMUNICATION NETWORK SYSTEMS,5889 S. GREENWOOD PLAZA BLVD,ENGLEWOOD,CO,80111,56102,KeyBank National Association,17534.0,,127 Public Sq,CLEVELAND,OH,44114,250000.0,212500.0,12/13/1993,1994,1/31/1994,7a General,Guaranty,,,60,541512.0,Computer Systems Design Services,,,ARAPAHOE,CO,COLORADO DISTRICT OFFICE ,1.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,MAACO AUTO PAINTING/BODYWORKS,9529 SE WINSOR DRIVE,MILWAUKIE,OR,97222,59698,Columbia Bank,17266.0,,"5885 Meadows, Ste 400",Lake Oswego,OR,97035,130000.0,97500.0,5/20/1996,1996,6/9/1998,Certified Lenders Program,Guaranty,,,53,811121.0,"Automotive Body, Paint, and Interior Repair and Maintenance",49952,MAACO AUTO PAINTING CENTER    ,CLACKAMAS,OR,PORTLAND DISTRICT OFFICE ,3.0,INDIVIDUAL,,CHGOFF,,2/5/2002,34145.59,0,0,Y,N
9/30/2025, 7A,JOSEPH NEWMAN CO.,1538 3RD. STREET,NAPA,CA,94559,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,25000.0,12500.0,9/30/1996,1996,12/31/1996,SBA Express Program,FA$TRK (Small Loan Express),,,47,811118.0,Other Automotive Mechanical and Electrical Repair and Maintenance,,,NAPA,CA,SAN FRANCISCO DISTRICT OFFICE ,5.0,INDIVIDUAL,,CHGOFF,,10/15/1998,9359.48,1,0,Y,
9/30/2025, 7A,BLAINE FOOD N FUEL,1444 93 RD LN.,BLAINE,MN,55434,499141,"Readycap Lending, LLC",,,200 Connell Drive,BERKELEY HEIGHTS,NJ,7922,185000.0,138750.0,4/14/1998,1998,4/30/1998,Preferred Lenders Program,Guaranty,,,120,221210.0,Natural Gas Distribution,30820,FOOD-AND-FUEL (FOOD BASKET)   ,ANOKA,MN,MINNESOTA DISTRICT OFFICE ,3.0,CORPORATION,,PIF,5/31/2008,,0.0,0,0,N,Y
9/30/2025, 7A,CREATURE COMFORT INN,1850 WELDON DRIVE,BRANDENBURG,KY,40108,48270,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,60000.0,30000.0,5/12/1997,1997,11/30/1997,SBA Express Program,FA$TRK (Small Loan Express),,,186,,,,,MEADE,KY,KENTUCKY DISTRICT OFFICE ,2.0,PARTNERSHIP,,PIF,5/31/2005,,0.0,0,0,,
9/30/2025, 7A,USA PROFESSIONALS INC.,37 WEST 222 ROUTE 64 STE. 23,ST. CHARLES,IL,60175,5597,Hanmi Bank,24170.0,,"3660 Wilshire Blvd, PH-A",LOS ANGELES,CA,90010,150000.0,112500.0,5/27/1999,1999,11/30/2000,Low Documentation Program,Guaranty,,,60,561310.0,Employment Placement Agencies,,,KANE,IL,ILLINOIS DISTRICT OFFICE ,6.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,CQ COMMUNICATIONS GROUP INC,2915 MORTON STREET,FORT WORTH,TX,76107,71977,The American National Bank of Texas,23474.0,,102 W Moore,TERRELL,TX,75160,50000.0,25000.0,4/16/1999,1999,5/31/1999,SBA Express Program,FA$TRK (Small Loan Express),,,71,512110.0,Motion Picture and Video Production,,,TARRANT,TX,DALLAS / FT WORTH DISTRICT OFFICE ,12.0,CORPORATION,,PIF,5/31/2005,,0.0,0,2,,
9/30/2025, 7A,DOCS HARLEY DAVIDSON,W2709 HIGHWAY 29,BONDUEL,WI,54106,53803,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,506500.0,379875.0,2/5/1998,1998,6/30/1998,Certified Lenders Program,Guaranty,,,240,441221.0,Motorcycle Dealers,,,OUTAGAMIE,WI,WISCONSIN DISTRICT OFFICE ,8.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,NGUYEN HUONG K. & THANH N.,10600 FONDREN #105,HOUSTON,TX,77074,33850,Comerica Bank,983.0,,1717 Main St,DALLAS,TX,75201,60000.0,54000.0,6/8/1994,1994,7/31/1994,Low Documentation Program,Guaranty,,,48,621210.0,Offices of Dentists,,,HARRIS,TX,HOUSTON DISTRICT OFFICE ,7.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,QUIK FOOD CONVENIENCE STORES,6024 GULFTON,HOUSTON,TX,77081,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,50000.0,45000.0,5/31/1994,1994,,Low Documentation Program,Guaranty,,,36,,,,,HARRIS,TX,HOUSTON DISTRICT OFFICE ,7.0,INDIVIDUAL,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,TYGART INDUSTRIES,401 WEST CHURCH AVENUE,MASONTOWN,PA,15461,44449,"PNC Bank, National Association",6384.0,,222 Delaware Ave,WILMINGTON,DE,19801,52000.0,46800.0,5/4/1995,1995,,7a General,Guaranty,,,120,,,,,FAYETTE,PA,PITTSBURGH DISTRICT OFFICE ,14.0,INDIVIDUAL,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,ARSHAD MOHAMMAD CORP.,312 SMITH STREET,PERTH AMBOY,NJ,8861,,MISSINGMAINBANKID,,,,,,,125000.0,93750.0,1/21/1997,1997,5/31/1997,Preferred Lenders Program,Guaranty,,,288,,,,,MIDDLESEX,NJ,NEW JERSEY DISTRICT OFFICE ,6.0,PARTNERSHIP,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,JORDAN FUNERAL HOME,306 S CHURCH ST,WILMINGTON,NC,28401,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,525000.0,393750.0,9/19/1997,1997,6/11/1999,7a General,Guaranty,,,180,,,,,NEW HANOVER,NC,NORTH CAROLINA DISTRICT OFFICE ,7.0,CORPORATION,,PIF,5/31/2005,,0.0,0,0,,
9/30/2025, 7A,SUN & CHOE ENTERPRISE INC,5211 A BUFORD HIGHWAY,ATLANTA,GA,30340,2408,Regions Bank,12368.0,,1900 Fifth Avenue North,BIRMINGHAM,AL,35203,100000.0,75000.0,8/8/1997,1997,11/30/1998,Preferred Lenders Program,Guaranty,,,120,,,,,DEKALB,GA,GEORGIA DISTRICT OFFICE ,4.0,CORPORATION,,PIF,1/31/2007,,0.0,0,0,N,
9/30/2025, 7A,GRAPEVINE GRAPHIC INC,10643 SENTINEL DR,SAN ANTONIO,TX,78216,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,250000.0,187500.0,9/30/1999,1999,1/31/2000,Preferred Lenders Program,Guaranty,,,51,,,,,BEXAR,TX,SAN ANTONIO DISTRICT OFFICE ,20.0,CORPORATION,,CHGOFF,,11/25/2015,41950.52,0,4,N,
9/30/2025, 7A,SKY RIDERS MOTEL,6100 FREEPORT BLVD.,SACRAMENTO,CA,95822,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,660000.0,561000.0,12/12/1991,1992,1/31/1992,Certified Lenders Program,Guaranty,,,300,,,,,SACRAMENTO,CA,SACRAMENTO DISTRICT OFFICE ,6.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,MOBE PRO INC.,5228 MOELLER ROAD,FORT WAYNE,IN,46806,38588,WFB International Holdings Corporation,,,"45 Broadway, 24th Fl",NEW YORK CITY,NY,10006,80000.0,64000.0,3/24/1999,1999,6/30/1999,7a General,Guaranty,,,180,453930.0,Manufactured (Mobile) Home Dealers,,,ALLEN,IN,INDIANA DISTRICT OFFICE ,3.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,WIX ARCHITECTURE,420 AVIATION BLVD.,SANTA ROSA,CA,95403,59698,Columbia Bank,17266.0,,"5885 Meadows, Ste 400",Lake Oswego,OR,97035,20000.0,18000.0,5/16/1995,1995,7/31/1995,Low Documentation Program,Guaranty,,,84,541330.0,Engineering Services,,,SONOMA,CA,SAN FRANCISCO DISTRICT OFFICE ,2.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,MCCARLEY WAYNE & STELLA,"ROUTE 1, BOX 166C",DENISON,TX,75020,48270,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,178500.0,133875.0,7/15/1994,1994,7/31/1995,Certified Lenders Program,Guaranty,,,240,235950.0,Building Equipment and Other Machinery Installation Contractors,,,GRAYSON,TX,DALLAS / FT WORTH DISTRICT OFFICE ,4.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,BOTTCHER CHIROPRACTIC CLINIC,1702 COMMERCE STREET,MARBLE FALLS,TX,78654,70700,International Bank of Commerce,19629.0,,1200 San Bernardo Ave,LAREDO,TX,78040,52000.0,41600.0,10/28/1997,1998,8/31/1998,Low Documentation Program,Guaranty,,,84,621310.0,Offices of Chiropractors,,,BURNET,TX,SAN ANTONIO DISTRICT OFFICE ,21.0,INDIVIDUAL,,PIF,5/31/2005,,0.0,0,0,,
9/30/2025, 7A,RICKEY SPEARS AND TRACIE SPEARS,200 FIRST STREET SW,HAMILTON,AL,35570,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,95600.0,76480.0,1/6/1998,1998,2/28/1999,Low Documentation Program,Guaranty,,,84,448140.0,Family Clothing Stores,,,MARION,AL,ALABAMA DISTRICT OFFICE ,4.0,PARTNERSHIP,,CHGOFF,,5/15/2006,78244.46,0,0,Y,
9/30/2025, 7A,ANAHEIM PENNY INN,1800 W. LINCOLN BLVD,ANAHEIM,CA,92801,33850,Comerica Bank,983.0,,1717 Main St,DALLAS,TX,75201,585000.0,438750.0,1/12/1996,1996,4/30/1996,Certified Lenders Program,Guaranty,,,300,,,,,ORANGE,CA,SANTA ANA DISTRICT OFFICE ,39.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,WESTON'S MORTUARY,3027 NORTH MIRTLE AVE.,JACKSONVILLE,FL,32209,67422,First Horizon Bank,4977.0,,165 Madison Ave,MEMPHIS,TN,38103,230000.0,172500.0,9/12/1997,1997,,Preferred Lenders Program,Guaranty,,,244,,,,,DUVAL,FL,NORTH FLORIDA DISTRICT OFFICE ,5.0,CORPORATION,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,YOUD ROGER M. & LINDA K. YOUD,1945 MAYFLOWER WAY,MERIDIAN,ID,83642,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,365000.0,273750.0,6/26/1996,1996,12/31/1997,Certified Lenders Program,Guaranty,,,300,,,,,ADA,ID,BOISE DISTRICT OFFICE ,1.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,J & S Brand Inc dba Handy Jims Drive Thru,1174 PORTAGE LAKES DRIVE,AKRON,OH,44319,57328,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,70000.0,56000.0,10/23/1996,1997,10/31/1997,Low Documentation Program,Guaranty,,,60,,,,,SUMMIT,OH,CLEVELAND DISTRICT OFFICE ,11.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,ALFREDO Y ARTURO ARROYO ROJAS,CALLE BETANCES #45,CABO ROJO,PR,623,119281,Oriental Bank,31469.0,,"254 Ave Mu<td,n>oz Rivera, Esq",SAN JUAN,PR,918,30000.0,24000.0,5/14/1996,1996,,Low Documentation Program,Guaranty,,,60,,,,,CABO ROJO,PR,PUERTO RICO AND USVI DISTRICT OFFICE ,0.0,INDIVIDUAL,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,SOUTHEAST DENVER DENTAL ASSOC.,2660 S. MONACO PKWY,DENVER,CO,80222,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,155000.0,139500.0,4/7/1992,1992,7/31/1993,Certified Lenders Program,Guaranty,,,300,621210.0,Offices of Dentists,,,DENVER,CO,COLORADO DISTRICT OFFICE ,1.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,SANFORDS GRUB AND PUB INC.,5 EAST ALGER STREET,SHERIDAN,WY,82801,41844,First Interstate Bank,1105.0,,401 N 31st St,BILLINGS,MT,59101,80000.0,72000.0,9/11/1995,1995,10/31/1995,Low Documentation Program,Guaranty,,,60,,,,,SHERIDAN,WY,WYOMING DISTRICT OFFICE ,0.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,FRITZ GAUDETTE INC GENERAL CON,1205 LAWTON AVENUE,PACIFIC GROVE,CA,93950,53803,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,150000.0,112500.0,9/3/1999,1999,10/31/1999,Preferred Lenders Program,Guaranty,,,120,233210.0,Single Family Housing Construction,,,MONTEREY,CA,FRESNO DISTRICT OFFICE ,20.0,CORPORATION,,PIF,7/31/2005,,0.0,0,10,,
9/30/2025, 7A,GINO & BARBARA ZAVAGNIN,320 CENTRAL AVE.,BETHPAGE,NY,11714,432941,ConnectOne Bank,57919.0,,301 Sylvan Ave,ENGLEWOOD CLIFFS,NJ,7632,175000.0,140000.0,11/27/1991,1992,7/31/1992,7a General,Guaranty,,,120,,,,,NASSAU,NY,MELVILLE BRANCH OFFICE ,2.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,DESIGNLINE WOODWORKS,"14425 NORTH 79TH ST., STE B",SCOTTSDALE,AZ,85260,262382,Loans from Old Closed Lenders,,,409 3rd Street S.W.,Washington,DC,20416,85000.0,68000.0,7/28/1997,1997,8/31/1997,Preferred Lenders Program,Guaranty,,,97,337121.0,Upholstered Household Furniture Manufacturing,,,MARICOPA,AZ,ARIZONA DISTRICT OFFICE ,6.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,LINDNER HARDWARE INC,2950 MENASHA AVENUE,MANITOWOC,WI,54220,76173,"Bank First, N.A.",5304.0,,402 N 8th St,Manitowoc,WI,54220,425000.0,361250.0,5/11/1992,1992,7/31/1992,7a General,Guaranty,,,180,444130.0,Hardware Stores,,,MANITOWOC,WI,WISCONSIN DISTRICT OFFICE ,6.0,CORPORATION,,PIF,11/30/2006,,0.0,0,0,N,Y
9/30/2025, 7A,XCLUSIVE IMAGING A MISSOURI CO,2900 S M291 HWY UPPER 1,INDEPENDENCE,MO,64057,436696,OakStar Bank,58115.0,,1020 E Battlefield Rd,SPRINGFIELD,MO,65807,153000.0,131580.0,2/15/1995,1995,4/30/1995,7a General,Guaranty,,,60,,,,,JACKSON,MO,KANSAS CITY DISTRICT OFFICE ,5.0,PARTNERSHIP,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,T & T EXCAVATION,DORSET HILL ROAD,EAST DORSET,VT,5253,32688,Beacon Bank and Trust,17798.0,,2 Harvard Street,Brookline,MA,2445,385000.0,346500.0,5/26/1994,1994,7/31/1994,Certified Lenders Program,Guaranty,,,60,235420.0,"Drywall, Plastering, Acoustical, and Insulation Contractors",,,BENNINGTON,VT,VERMONT DISTRICT OFFICE ,0.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,TOUCAN BUSINESS SYSTEMS INC.,407 TOWNE CENTER DRIVE,NORTH BRUNSWICK,NJ,8902,29805,"TD Bank, National Association",18409.0,,2035 Limestone Rd,WILMINGTON,DE,19808,75000.0,67500.0,8/23/1995,1995,2/9/1996,Low Documentation Program,Guaranty,,,120,443120.0,Computer and Software Stores,,,MIDDLESEX,NJ,NEW JERSEY DISTRICT OFFICE ,6.0,CORPORATION,,PIF,10/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,David J EmanuelDDSSC,323 NORTH MORRISON STREET,APPLETON,WI,54911,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,330000.0,247500.0,5/21/1997,1997,6/30/1997,Certified Lenders Program,Guaranty,,,120,621210.0,Offices of Dentists,,,OUTAGAMIE,WI,WISCONSIN DISTRICT OFFICE ,8.0,CORPORATION,,PIF,10/31/2006,,0.0,0,0,N,
9/30/2025, 7A,KALEIDOSCOPE POLISHING INC.,1610 W. 132ND STREET,GARDENA,CA,90249,53803,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,100000.0,90000.0,7/10/1995,1995,10/31/1995,Low Documentation Program,Guaranty,,,120,325612.0,Polish and Other Sanitation Good Manufacturing,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,43.0,CORPORATION,,PIF,5/31/2005,,0.0,0,0,,
9/30/2025, 7A,EXECUTIVE TECHNOLOGIES OF S.W.,2241-A TRADE CENTER WAY,NAPLES,FL,33942,225134,Truist Bank,9846.0,,214 N Tryon St,CHARLOTTE,NC,28202,350000.0,297500.0,9/27/1995,1995,,7a General,Guaranty,,,60,541511.0,Custom Computer Programming Services,,,OKALOOSA,FL,SOUTH FLORIDA DISTRICT OFFICE ,1.0,CORPORATION,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,THE SOURCE TOTAL FITNESS CENTE,3717 KELLAR AVENUE,FLINT,MI,48504,48270,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,50000.0,40000.0,7/12/1996,1996,11/30/1996,7a General,Guaranty,,,87,713940.0,Fitness and Recreational Sports Centers,,,GENESEE,MI,MICHIGAN DISTRICT OFFICE ,5.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,SMART CLEANING,1800 30TH STREET,BOULDER,CO,80301,21442,BMO Bank National Association,16571.0,,320 S Canal St,Chicago,IL,60606,30000.0,24000.0,10/17/1995,1996,1/31/1996,Low Documentation Program,Guaranty,,,60,,,,,BOULDER,CO,COLORADO DISTRICT OFFICE ,2.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,LYNCHBURG ECONOLODGE,2400 STADIUM ROAD,LYNCHBURG,VA,24501,199871,"Business Loan Center, LLC",,,Five Independence Pointe,GREENVILLE,SC,29615,750000.0,562500.0,4/22/1994,1994,5/26/1994,Certified Lenders Program,Guaranty,,,300,,,26650,ECONO LODGE MOTEL             ,LYNCHBURG CITY,VA,RICHMOND DISTRICT OFFICE ,5.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,I E M INC,153 E THOMPSON AVENUE SUITE,WEST ST. PAUL,MN,55118,21641,Old National Bank,3832.0,,One Main St,EVANSVILLE,IN,47708,40000.0,32000.0,9/1/1998,1998,11/30/1998,Preferred Lenders Program,Guaranty,,,60,,,,,DAKOTA,MN,MINNESOTA DISTRICT OFFICE ,2.0,CORPORATION,,PIF,5/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,NICOM COATINGS CORP.,"PO BOX 727, INDUSTRIAL LANE",BARRE,VT,5641,73004,Northfield Savings Bank,14140.0,,33 S Main St,NORTHFIELD,VT,5663,200000.0,170000.0,3/22/1994,1994,,7a General,Guaranty,,,12,,,,,WASHINGTON,VT,VERMONT DISTRICT OFFICE ,0.0,CORPORATION,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,AMERICAN FASTFILE CORP.,6009 RICHMOND STE 200,HOUSTON,TX,77057,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,40000.0,36000.0,11/26/1991,1992,1/31/1992,Certified Lenders Program,Guaranty,,,83,,,,,HARRIS,TX,HOUSTON DISTRICT OFFICE ,7.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
