AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,LocationID,BankName,BankFDICNumber,BankNCUANumber,BankStreet,BankCity,BankState,BankZip,GrossApproval,SBAGuaranteedApproval,ApprovalDate,ApprovalFY,FirstDisbursementDate,ProcessingMethod,Subprogram,InitialInterestRate,FixedorVariableInterestRate,TerminMonths,NAICSCode,NAICSDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidinFullDate,ChargeoffDate,GrossChargeoffAmount,RevolverStatus,JobsSupported,CollateralInd,SoldSecondMarketInd
2025-09-30, 7A,THANH DA RESTAURANT,1111 STORY ROAD SUITE 1015 A,SAN JOSE,CA,95122,119918.0,East West Bank,31628.0,,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101,80000.0,40000.0,09/28/2005,2005,12/31/2005,SBA Express Program,FA$TRK (Small Loan Express),,,36,722110.0,Full-Service Restaurants,,,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE ,19.0,INDIVIDUAL,,PIF,06/30/2007,,0.0,1,9.0,N,
2025-09-30, 7A,CLARA BEAUTY SALON INC,38-09 UNION STREET,FLUSHING,NY,11354,49274.0,"Citibank, N.A.",7213.0,,5800 S. Corporate Place,Sioux Falls,SD,57108,50000.0,25000.0,03/07/2007,2007,03/31/2007,SBA Express Program,FA$TRK (Small Loan Express),,,39,812112.0,Beauty Salons,,,QUEENS,NY,NEW YORK DISTRICT OFFICE ,6.0,CORPORATION,,CHGOFF,,01/30/2009,41875.49,0,7.0,N,
2025-09-30, 7A,A & H ENTERPRISES,11812 NE 116 ST,KIRKLAND,WA,98034,119918.0,East West Bank,31628.0,,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101,750000.0,675000.0,04/13/2004,2004,08/31/2004,Preferred Lenders with EWCP,Revolving Line of Credit Exports - Sec. 7(a) (14),,,12,332911.0,Industrial Valve Manufacturing,,,KING,WA,SEATTLE DISTRICT OFFICE ,1.0,CORPORATION,,PIF,05/31/2005,,0.0,0,4.0,,
2025-09-30, 7A,YESTERDAY'S,824 SHAKESPEARE,STRATFORD,IA,50249,25336.0,VisionBank of Iowa,11763.0,,104 Chestnut St,AMES,IA,50010,55000.0,44000.0,08/29/2000,2000,01/31/2001,Low Documentation Program,Guaranty,,,120,,,,,HAMILTON,IA,DES MOINES DISTRICT OFFICE ,4.0,INDIVIDUAL,,PIF,05/31/2005,,0.0,0,0.0,,
2025-09-30, 7A,Hartman Inc,"Moreland Blvd., Suite 102",Champaign,IL,61820,499141.0,"Readycap Lending, LLC",,,200 Connell Drive,BERKELEY HEIGHTS,NJ,07922,199000.0,149250.0,09/06/2006,2006,10/31/2006,Preferred Lenders Program,Guaranty,,,97,561439.0,Other Business Service Centers (including Copy Shops),,,CHAMPAIGN,IL,ILLINOIS DISTRICT OFFICE ,13.0,CORPORATION,,CHGOFF,,02/03/2009,162657.49,0,3.0,N,Y
2025-09-30, 7A,I-57 TRUCK & TRAILER SERVICE,3333 SOUTH ROUTE 45152,KANKAKEE,IL,60927,21299.0,Midland States Bank,1040.0,,110 S. 5th St,EFFINGHAM,IL,62401,40000.0,33600.0,05/30/2002,2002,07/31/2002,7a General,Guaranty,,,68,811118.0,Other Automotive Mechanical and Electrical Repair and Maintenance,,,IROQUOIS,IL,ILLINOIS DISTRICT OFFICE ,16.0,CORPORATION,,PIF,08/31/2005,,0.0,0,0.0,,
2025-09-30, 7A,Saifuddin Khambati Inc,11420 West Rd,HOUSTON,TX,77065,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,25000.0,12500.0,01/29/2008,2008,02/29/2008,SBA Express Program,FA$TRK (Small Loan Express),,,84,445110.0,Supermarkets and Other Grocery (except Convenience) Stores,,,HARRIS,TX,HOUSTON DISTRICT OFFICE ,2.0,CORPORATION,,PIF,08/31/2008,,0.0,1,2.0,Y,
2025-09-30, 7A,Kalogianis & Associates PA,4821 US HIGHWAY 19,NEW PORT RICHEY,FL,34652,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,65000.0,32500.0,04/15/2005,2005,04/30/2005,SBA Express Program,FA$TRK (Small Loan Express),,,5,541110.0,Offices of Lawyers,,,PASCO,FL,SOUTH FLORIDA DISTRICT OFFICE ,12.0,CORPORATION,,CHGOFF,,12/12/2011,48852.09,0,5.0,N,
2025-09-30, 7A,Kondas Dental Group Inc.,8708 OLD TROY PIKE,HUBER HEIGHTS,OH,45424,57659.0,LCNB National Bank,6623.0,,2 N Broadway,LEBANON,OH,45036,700000.0,525000.0,09/16/2008,2008,10/31/2008,7a General,Guaranty,,,84,621210.0,Offices of Dentists,,,MONTGOMERY,OH,COLUMBUS DISTRICT OFFICE ,8.0,CORPORATION,,PIF,10/31/2012,,0.0,0,13.0,N,
2025-09-30, 7A,Winchesters Restaurant and Saloon LLC,7950 State Route 109,Delta,OH,43515,44449.0,"PNC Bank, National Association",6384.0,,222 Delaware Ave,WILMINGTON,DE,19801,38700.0,19350.0,08/16/2005,2005,09/30/2005,SBA Express Program,FA$TRK (Small Loan Express),,,60,722110.0,Full-Service Restaurants,,,FULTON,OH,CLEVELAND DISTRICT OFFICE ,5.0,PARTNERSHIP,,PIF,11/30/2010,,0.0,0,55.0,N,
2025-09-30, 7A,JOE'S PLACE STEAKHOUSE & TAVER,25955 HWY P,LAQUEY,MO,65534,41214.0,The Bank of Missouri,1617.0,,916 N Kingshighway,PERRYVILLE,MO,63775,800000.0,600000.0,01/05/2007,2007,,7a General,Guaranty,,,300,722110.0,Full-Service Restaurants,,,PULASKI,MO,SPRINGFIELD BRANCH OFFICE ,4.0,INDIVIDUAL,,CANCLD,,,0.0,0,0.0,N,
2025-09-30, 7A,YANCEY LUMBER COMPANY,1632 N STREET,NEWMAN,CA,95360,51009.0,First-Citizens Bank & Trust Company,11063.0,,100 E. Tryon Rd,RALEIGH,NC,27603,1333300.0,999975.0,12/23/2003,2004,04/30/2004,7a General,Guaranty,,,216,423310.0,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",,,STANISLAUS,CA,FRESNO DISTRICT OFFICE ,10.0,CORPORATION,,PIF,01/31/2007,,0.0,0,0.0,N,Y
2025-09-30, 7A,The 94 Corporation,570 RUDDER RD.,FENTON,MO,63026,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,400000.0,300000.0,11/26/2002,2003,12/31/2002,7a General,Guaranty,,,84,532310.0,General Rental Centers,,,SAINT LOUIS,MO,ST. LOUIS DISTRICT OFFICE ,2.0,CORPORATION,,PIF,06/30/2005,,0.0,0,0.0,,
2025-09-30, 7A,THE LAW OFFICE OF ULLIAN AND A,220 FORBES RD,BRAINTREE (TOWN OF),MA,2184,434162.0,"Citizens Bank, National Association",57957.0,,1 Citizens Plaza,PROVIDENCE,RI,02903,75000.0,37500.0,07/28/2004,2004,09/30/2004,SBA Express Program,FA$TRK (Small Loan Express),,,10,541110.0,Offices of Lawyers,,,NORFOLK,MA,MASSACHUSETTS DISTRICT OFFICE ,8.0,CORPORATION,,CHGOFF,,12/15/2010,64355.93,1,5.0,N,
2025-09-30, 7A,Butterflies and Bumblebees A general partnership,16405 Lancaster Street,Delhi,CA,95315,14624.0,Westamerica Bank,3430.0,,1108 Fifth Ave,SAN RAFAEL,CA,94901,25000.0,21250.0,05/05/2008,2008,06/30/2008,Preferred Lenders Program,Guaranty,,,129,453310.0,Used Merchandise Stores,,,MERCED,CA,FRESNO DISTRICT OFFICE ,16.0,PARTNERSHIP,,PIF,09/30/2011,,0.0,0,0.0,N,Y
2025-09-30, 7A,WILLIAM J LLC,9550 FOXFORD ROAD,CHANHASSEN,MN,55317,75939.0,"Associated Bank, National Association",5296.0,,200 N Adams St,GREEN BAY,WI,54301,450000.0,337500.0,02/07/2000,2000,12/31/2000,Preferred Lenders Program,Guaranty,,,84,,,,,CARVER,MN,MINNESOTA DISTRICT OFFICE ,3.0,CORPORATION,,PIF,04/30/2006,,0.0,0,28.0,,
2025-09-30, 7A,BARON E INC,314 SOUTH ALBERT,MOUNT PROSPECT,IL,60056,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,50000.0,25000.0,06/10/2005,2005,07/31/2005,SBA Express Program,FA$TRK (Small Loan Express),,,120,238210.0,Electrical Contractors,,,COOK,IL,ILLINOIS DISTRICT OFFICE ,8.0,CORPORATION,,PIF,03/31/2015,,0.0,0,5.0,N,
2025-09-30, 7A,New look Property Services Corporation dba Newlook Systems,3540 Charter Park Dr,SAN JOSE,CA,95136,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,10000.0,5000.0,04/05/2006,2006,04/30/2006,SBA Express Program,FA$TRK (Small Loan Express),,,34,236118.0,Residential Remodelers,,,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE ,19.0,CORPORATION,,CHGOFF,,07/13/2010,9331.52,0,6.0,N,
2025-09-30, 7A,ROLAND INTERNATIONAL FREIGHT S,5710 W MANCHESTER AVE STE 10,LOS ANGELES,CA,90045,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,125800.0,62900.0,04/30/2002,2002,05/31/2002,SBA Express Program,FA$TRK (Small Loan Express),,,92,488510.0,Freight Transportation Arrangement,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,33.0,CORPORATION,,PIF,09/30/2010,,0.0,1,7.0,N,
2025-09-30, 7A,HANDY MART STORE II,8202 & 8204 S. TACOMA WAY,LAKEWOOD CENTER (CENSUS NAME L,WA,98499,110359.0,Bank of Hope,26610.0,,3200 Wilshire Blvd 1st Fl,LOS ANGELES,CA,90010,380000.0,285000.0,05/24/2005,2005,06/30/2005,Preferred Lenders Program,Guaranty,,,300,445120.0,Convenience Stores,,,PIERCE,WA,SEATTLE DISTRICT OFFICE ,6.0,CORPORATION,,PIF,06/30/2006,,0.0,0,6.0,N,Y
2025-09-30, 7A,M&M AUTO PAINT SUPPLIES,515 E WILCOX DRIVE,SIERRA VISTA (GARDEN CANON),AZ,85635,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,193700.0,145275.0,10/20/2003,2004,12/31/2003,Preferred Lenders Program,Guaranty,,,240,444120.0,Paint and Wallpaper Stores,,,COCHISE,AZ,ARIZONA DISTRICT OFFICE ,2.0,CORPORATION,,PIF,03/31/2016,,0.0,0,3.0,N,
2025-09-30, 7A,LLANO ENTERPRISES INC.,521 B.W. MAIN STREET,BROWNFIELD,TX,79316,69819.0,Prosperity Bank,16835.0,,1301 N Mechanic,El Campo,TX,77437,622000.0,466500.0,10/05/2004,2005,03/31/2005,7a General,Guaranty,,,180,493130.0,Farm Product Warehousing and Storage,,,TERRY,TX,LUBBOCK DISTRICT OFFICE ,19.0,CORPORATION,,PIF,06/30/2017,,0.0,0,0.0,N,
2025-09-30, 7A,Freshko Food Service Inc.,1210 3rd Street,LAKE CHARLES,LA,70601,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,325000.0,162500.0,09/21/2009,2009,09/30/2009,SBA Express Program,FA$TRK (Small Loan Express),3.66,V,84,424480.0,Fresh Fruit and Vegetable Merchant Wholesalers,,,CALCASIEU,LA,LOUISIANA DISTRICT OFFICE ,3.0,CORPORATION,,PIF,02/28/2018,,0.0,1,20.0,Y,
2025-09-30, 7A,GARDEN WEST DENTAL AND ORTHODO,10372 WESTMINSTER AVENUE,GARDEN GROVE,CA,92843,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,529000.0,396750.0,10/27/1999,2000,11/30/1999,Preferred Lenders Program,Guaranty,,,300,621210.0,Offices of Dentists,,,ORANGE,CA,SANTA ANA DISTRICT OFFICE ,46.0,INDIVIDUAL,,PIF,07/31/2013,,0.0,0,22.0,N,
2025-09-30, 7A,VAN DEN AKKER,506 WARREN ST,HUDSON,NY,12534,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,50000.0,25000.0,09/10/2001,2001,11/30/2001,SBA Express Program,FA$TRK (Small Loan Express),,,48,453310.0,Used Merchandise Stores,,,COLUMBIA,NY,SYRACUSE DISTRICT OFFICE ,19.0,INDIVIDUAL,,PIF,05/31/2005,,0.0,0,1.0,,
2025-09-30, 7A,Interamerica Distributors LLC,237 E Aurora St,WATERBURY,CT,6708,29805.0,"TD Bank, National Association",18409.0,,2035 Limestone Rd,WILMINGTON,DE,19808,50000.0,25000.0,09/26/2003,2003,10/31/2003,SBA Express Program,FA$TRK (Small Loan Express),,,84,424410.0,General Line Grocery Merchant Wholesalers,,,NEW HAVEN,CT,CONNECTICUT DISTRICT OFFICE ,3.0,CORPORATION,,PIF,11/30/2005,,0.0,1,0.0,N,
2025-09-30, 7A,Erhan Sakaoglu P.A.,2701 West Oakland Park Blvd.,Oakland Park,FL,33311,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,51000.0,25500.0,08/12/2008,2008,08/31/2008,SBA Express Program,FA$TRK (Small Loan Express),,,84,541110.0,Offices of Lawyers,,,BROWARD,FL,SOUTH FLORIDA DISTRICT OFFICE ,20.0,CORPORATION,,PIF,10/31/2014,,0.0,1,2.0,N,
2025-09-30, 7A,BACK TO HEALTH CHIROPRACTIC,404 OAK STREET,SYRACUSE,NY,13203,56102.0,KeyBank National Association,17534.0,,127 Public Sq,CLEVELAND,OH,44114,20000.0,10000.0,08/30/2001,2001,11/30/2001,SBA Express Program,FA$TRK (Small Loan Express),,,84,621310.0,Offices of Chiropractors,,,ONONDAGA,NY,SYRACUSE DISTRICT OFFICE ,24.0,INDIVIDUAL,,PIF,02/28/2009,,0.0,1,1.0,N,
2025-09-30, 7A,MIAMI VALLEY CHEER AND ATHLETI,5001 NEBRASKA AVENUE,HUBER HEIGHTS,OH,45624,44449.0,"PNC Bank, National Association",6384.0,,222 Delaware Ave,WILMINGTON,DE,19801,180000.0,135000.0,09/05/2000,2000,,Preferred Lenders Program,Guaranty,,,180,,,,,PIKE,OH,COLUMBUS DISTRICT OFFICE ,2.0,INDIVIDUAL,,CANCLD,,,0.0,0,11.0,,
2025-09-30, 7A,BOUNCE PARTY'S,4740 TALON CT SE STE 3,KENT CITY,MI,49512,36555.0,United Bank of Michigan,11807.0,,900 E Paris Ave SE,GRAND RAPIDS,MI,49546,101000.0,50500.0,05/15/2007,2007,01/31/2008,SBA Express Program,FA$TRK (Small Loan Express),,,84,713990.0,All Other Amusement and Recreation Industries,,,KENT,MI,MICHIGAN DISTRICT OFFICE ,2.0,CORPORATION,,PIF,07/31/2011,,0.0,0,10.0,N,
2025-09-30, 7A,Dandy Food Products,6290 OVERLAND AVE.,EMERYVILLE,CA,94608,119918.0,East West Bank,31628.0,,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101,250000.0,187500.0,08/11/2000,2000,08/31/2000,Preferred Lenders Program,Guaranty,,,120,311919.0,Other Snack Food Manufacturing,,,ALAMEDA,CA,SAN FRANCISCO DISTRICT OFFICE ,13.0,CORPORATION,,PIF,05/31/2010,,0.0,0,10.0,N,
2025-09-30, 7A,NEW HORIZON FLOORING INC,1387 ATLANTIC AVENUE,NEW YORK,NY,11216,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,50000.0,25000.0,03/29/2004,2004,04/30/2004,SBA Express Program,FA$TRK (Small Loan Express),,,20,442210.0,Floor Covering Stores,,,KINGS,NY,NEW YORK DISTRICT OFFICE ,8.0,CORPORATION,,CHGOFF,,01/31/2008,29907.64,0,7.0,N,
2025-09-30, 7A,Dental Creations,445 PARK AVENUE,REVERE,MA,2151,434162.0,"Citizens Bank, National Association",57957.0,,1 Citizens Plaza,PROVIDENCE,RI,02903,67000.0,33500.0,10/30/2002,2003,,SBA Express Program,FA$TRK (Small Loan Express),,,84,339116.0,Dental Laboratories,,,SUFFOLK,MA,MASSACHUSETTS DISTRICT OFFICE ,5.0,CORPORATION,,CANCLD,,,0.0,1,7.0,N,
2025-09-30, 7A,NINETEEN WORLD,30 CALLE COMERIO,YAUCO,PR,698,123840.0,Banco Popular de Puerto Rico,34968.0,,"Popular Center, 209, Avenida L",San Juan,PR,00917,20000.0,10000.0,03/27/2001,2001,,SBA Express Program,FA$TRK (Small Loan Express),,,60,448110.0,Men's Clothing Stores,,,YAUCO,PR,PUERTO RICO AND USVI DISTRICT OFFICE ,0.0,INDIVIDUAL,,CANCLD,,,0.0,0,3.0,,
2025-09-30, 7A,AZ Ponds & Supplies Inc,6271 PERKLOMEN AVE,BIRDSBORO,PA,19508,47331.0,Tompkins Community Bank,609.0,,118 East Seneca St,ITHACA,NY,14850,100000.0,50000.0,03/22/2006,2006,04/30/2006,SBA Express Program,FA$TRK (Small Loan Express),,,84,444220.0,Nursery and Garden Centers,,,BERKS,PA,PHILADELPHIA DISTRICT OFFICE ,6.0,CORPORATION,,PIF,09/30/2014,,0.0,1,22.0,N,
2025-09-30, 7A,E-CYCLE ENVIRONMENTAL INC,2966 E Victoria Street.,Commerce,CA,90221,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,75000.0,37500.0,07/10/2009,2009,08/01/2011,SBA Express Program,FA$TRK (Small Loan Express),5.5,V,69,562998.0,All Other Miscellaneous Waste Management Services,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,40.0,CORPORATION,,PIF,04/30/2017,,0.0,0,4.0,N,
2025-09-30, 7A,Nature's Remedy,28 Monroe Street,ELLICOTTVILLE,NY,14731,50167.0,Five Star Bank,659.0,,55 N Main St,WARSAW,NY,14569,35000.0,17500.0,12/18/2008,2009,01/31/2009,SBA Express Program,FA$TRK (Small Loan Express),7.25,F,60,446191.0,Food (Health) Supplement Stores,,,CATTARAUGUS,NY,BUFFALO DISTRICT OFFICE ,23.0,INDIVIDUAL,,PIF,03/31/2012,,0.0,0,3.0,Y,
2025-09-30, 7A,HUNTINGTON LEARNING CENTER,6480 20TH ST,VERO BEACH,FL,32966,123625.0,Popular Bank,34967.0,,11 W 51st St,NEW YORK CITY,NY,10019,25000.0,12500.0,04/20/2007,2007,01/31/2008,SBA Express Program,FA$TRK (Small Loan Express),,,42,611699.0,All Other Miscellaneous Schools and Instruction,39598,HUNTINGTON LEARNING CENTER    ,INDIAN RIVER,FL,SOUTH FLORIDA DISTRICT OFFICE ,8.0,CORPORATION,,CHGOFF,,09/08/2011,25000.0,1,6.0,N,
2025-09-30, 7A,Getting Down to Business LLC,7225 US 31 S Unit D 1,INDIANAPOLIS,IN,46227,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,55000.0,27500.0,12/22/2006,2007,12/31/2006,SBA Express Program,FA$TRK (Small Loan Express),,,84,811310.0,Commercial and Industrial Machinery and Equipment (except Automotive a,,,MARION,IN,INDIANA DISTRICT OFFICE ,7.0,CORPORATION,,PIF,03/01/2010,,0.0,1,8.0,Y,
2025-09-30, 7A,NEW IMAGE TRAVEL LLC,12454 JORDAN LANE,EVANSVILLE,IN,47725,20214.0,"Farmers State Bank of Alto Pass, Illinois",11299.0,,55 N Elm St,ALTO PASS,IL,62905,280000.0,252000.0,09/03/2009,2009,09/03/2009,7a General,Guaranty,5.5,V,84,485510.0,Charter Bus Industry,,,VANDERBURGH,IN,INDIANA DISTRICT OFFICE ,8.0,CORPORATION,,PIF,12/01/2009,,0.0,0,22.0,Y,
2025-09-30, 7A,Buy Next Door LLC,9334 S Hoyt  Suite 150 Ct,LITTLETON,CO,80127,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,25000.0,12500.0,04/10/2007,2007,04/30/2007,SBA Express Program,FA$TRK (Small Loan Express),,,40,541613.0,Marketing Consulting Services,,,JEFFERSON,CO,COLORADO DISTRICT OFFICE ,1.0,CORPORATION,,CHGOFF,,01/11/2011,24770.68,1,4.0,N,
2025-09-30, 7A,THE KOFFE KLATSCH,778 HIGUERA STREET,SAN LUIS OBISPO,CA,93401,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,10500.0,5250.0,01/20/2004,2004,01/31/2004,SBA Express Program,FA$TRK (Small Loan Express),,,84,722213.0,Snack and Nonalcoholic Beverage Bars,,,SAN LUIS OBISPO,CA,FRESNO DISTRICT OFFICE ,24.0,INDIVIDUAL,,PIF,11/30/2008,,0.0,0,4.0,N,
2025-09-30, 7A,EMBEDDED TECHNOLOGIES INC,10340 VIKING DRIVE,EDEN PRAIRIE,MN,55344,38017.0,Excel Bank Minnesota,,,"50 S Sixth St, Ste 1000",MINNEAPOLIS,MN,55402,200000.0,150000.0,10/04/1999,2000,09/30/2000,Certified Lenders Program,Guaranty,,,84,334412.0,Bare Printed Circuit Board Manufacturing,,,HENNEPIN,MN,MINNESOTA DISTRICT OFFICE ,3.0,CORPORATION,,PIF,07/31/2005,,0.0,0,0.0,,
2025-09-30, 7A,NGUYEN CPA PLLC,9100 SOUTHWEST FREEWAY SUITE,HOUSTON,TX,77074,499141.0,"Readycap Lending, LLC",,,200 Connell Drive,BERKELEY HEIGHTS,NJ,07922,955000.0,716250.0,10/19/2007,2008,10/31/2007,Preferred Lenders Program,Guaranty,,,262,541211.0,Offices of Certified Public Accountants,,,HARRIS,TX,HOUSTON DISTRICT OFFICE ,7.0,PARTNERSHIP,,CHGOFF,,09/25/2013,834969.46,0,11.0,N,Y
2025-09-30, 7A,PARCELS AND PAPERS,2992 TRACY DR,SANDY,UT,84093,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,60000.0,30000.0,03/16/2006,2006,04/30/2006,SBA Express Program,FA$TRK (Small Loan Express),,,60,453220.0,"Gift, Novelty, and Souvenir Stores",,,SALT LAKE,UT,UTAH DISTRICT OFFICE ,3.0,INDIVIDUAL,,PIF,04/30/2011,,0.0,0,7.0,N,
2025-09-30, 7A,AVITAR PICTURES INC.,113 N. BISHOP AVENUE,CLIFTON HEIGHTS,PA,19018,225134.0,Truist Bank,9846.0,,214 N Tryon St,CHARLOTTE,NC,28202,100000.0,80000.0,04/11/2000,2000,,7a General,Guaranty,,,66,512110.0,Motion Picture and Video Production,,,DELAWARE,PA,PHILADELPHIA DISTRICT OFFICE ,5.0,CORPORATION,,CANCLD,,,0.0,0,0.0,,
2025-09-30, 7A,CBT ENTERPRISES LLC,485 LIBERTY STREET,SUMTER,SC,29150,29599.0,Northeast Bank,19690.0,,"35 Canal St, Ste 500",Lewiston,ME,04240,1026000.0,749995.74,07/03/2000,2000,08/31/2000,7a General,Guaranty,,,67,,,,,SUMTER,SC,SOUTH CAROLINA DISTRICT OFFICE ,5.0,CORPORATION,,PIF,11/30/2022,,0.0,0,0.0,N,Y
2025-09-30, 7A,CAMEO COLOR LLC,204 8TH STREET,COLUMBUS,IN,47201,24181.0,Jackson County Bank,13109.0,,125 S Chestnut St,SEYMOUR,IN,47274,60000.0,30000.0,10/13/2006,2007,11/30/2006,SBA Express Program,FA$TRK (Small Loan Express),,,67,541922.0,Commercial Photography,,,BARTHOLOMEW,IN,INDIANA DISTRICT OFFICE ,6.0,CORPORATION,,CHGOFF,,05/24/2011,37305.23,0,4.0,N,Y
2025-09-30, 7A,TRUE LIES,607 NORTH OIL HILL ROAD,ELDORADO,KS,67042,26743.0,Emprise Bank,4789.0,,257 N Broadway St,WICHITA,KS,67202,130900.0,111265.0,03/05/2004,2004,06/30/2004,Low Documentation Program,Guaranty,,,123,722410.0,Drinking Places (Alcoholic Beverages),,,BUTLER,KS,WICHITA DISTRICT OFFICE ,4.0,CORPORATION,,PIF,03/31/2008,,0.0,0,0.0,N,
2025-09-30, 7A,BODY-TRANSFORMATIONS INC.,12362 BEACH BLVD,STANTON,CA,90680,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,244400.0,183300.0,08/27/2007,2007,08/31/2007,Community Express,Community Express,,,57,621310.0,Offices of Chiropractors,,,ORANGE,CA,SANTA ANA DISTRICT OFFICE ,46.0,CORPORATION,,CHGOFF,,08/07/2010,214040.91,0,35.0,N,
2025-09-30, 7A,EXXON MOBIL,2255 WEST PARKWOOD,FRIENDSWOOD,TX,77045,33850.0,Comerica Bank,983.0,,1717 Main St,DALLAS,TX,75201,900000.0,675000.0,07/17/2002,2002,11/30/2002,7a General,Guaranty,,,180,234930.0,Industrial Nonbuilding Structure Construction,54600,MOBIL OIL (STATIONS)          ,HARRIS,TX,HOUSTON DISTRICT OFFICE ,9.0,CORPORATION,,PIF,02/29/2012,,0.0,0,0.0,N,Y
2025-09-30, 7A,EXPRESS PRINTING AND GRAPHICS,14122 CENTRAL AVE UNIT G-H,CHINO,CA,91709,51009.0,First-Citizens Bank & Trust Company,11063.0,,100 E. Tryon Rd,RALEIGH,NC,27603,155300.0,116475.0,04/25/2001,2001,05/31/2001,International Trade Loans,"International Trade - Sec, 7(a) (16)",,,48,561439.0,Other Business Service Centers (including Copy Shops),,,SAN BERNARDINO,CA,SANTA ANA DISTRICT OFFICE ,35.0,INDIVIDUAL,,CHGOFF,,03/21/2011,23613.41,0,12.0,N,Y
2025-09-30, 7A,12340 STOWE DRIVE LLC (EPC),13268 POWAY RD,POWAY,CA,92064,199952.0,GE Capital Small Business Finance Corporation,,,"c/o GEMSA Loan Services, L.P.",HOUSTON,TX,77042,675000.0,506250.0,09/20/2000,2000,11/30/2000,Preferred Lenders Program,Guaranty,,,288,442210.0,Floor Covering Stores,,,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE ,50.0,CORPORATION,,PIF,05/31/2005,,0.0,0,22.0,,Y
2025-09-30, 7A,Holm Concrete Design & Restoration,22 MEADOW LN,NORTH GRAFTON,MA,1536,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,10000.0,5000.0,11/18/2005,2006,01/31/2008,SBA Express Program,FA$TRK (Small Loan Express),,,17,238390.0,Other Building Finishing Contractors,,,WORCESTER,MA,MASSACHUSETTS DISTRICT OFFICE ,2.0,INDIVIDUAL,,CHGOFF,,07/18/2011,2753.87,1,5.0,N,
2025-09-30, 7A,Planet Powersports LLC,124 Rose Street,La Crosse,WI,54603,75939.0,"Associated Bank, National Association",5296.0,,200 N Adams St,GREEN BAY,WI,54301,336000.0,168000.0,07/05/2006,2006,07/31/2006,SBA Express Program,FA$TRK (Small Loan Express),,,120,441210.0,Recreational Vehicle Dealers,,,LA CROSSE,WI,WISCONSIN DISTRICT OFFICE ,3.0,CORPORATION,,PIF,02/29/2008,,0.0,0,22.0,N,
2025-09-30, 7A,JOSEPH PALMISANO AND AP'S INLE,610 FIFTH AVENUE,BELMAR,NJ,7719,199871.0,"Business Loan Center, LLC",,,Five Independence Pointe,GREENVILLE,SC,29615,810000.0,607500.0,12/18/2002,2003,12/31/2002,Preferred Lenders Program,Guaranty,,,264,713930.0,Marinas,,,MONMOUTH,NJ,NEW JERSEY DISTRICT OFFICE ,4.0,CORPORATION,,PIF,02/28/2007,,0.0,0,2.0,N,Y
